"F_AREA";"scientificName";"LON";"LAT";"YEAR";"occurrenceStatus";"bathymetry"
NA;"Thunnus alalunga";-87.9972636374552;23.3230527961201;NA;0;NA
NA;"Thunnus alalunga";1.74630137673929;-5.61936806449526;NA;0;NA
NA;"Thunnus alalunga";-11.4671589930459;-18.6824368405813;NA;0;NA
NA;"Thunnus alalunga";-23.0944156867524;-1.06740408062243;NA;0;NA
NA;"Thunnus alalunga";0.914036607570629;-19.0996354195442;NA;0;NA
NA;"Thunnus alalunga";-3.92374655480324;-28.8198409772625;NA;0;NA
NA;"Thunnus alalunga";21.6146803224446;-52.7641151408911;NA;0;NA
NA;"Thunnus alalunga";-97.5386464621763;24.7316603584947;NA;0;NA
NA;"Thunnus alalunga";9.55940654363986;-49.5355922493142;NA;0;NA
NA;"Thunnus alalunga";2.19703657432156;36.9490480400137;NA;0;NA
NA;"Thunnus alalunga";11.284582608463;-13.4016326029815;NA;0;NA
NA;"Thunnus alalunga";8.51057827819289;-45.9119268333511;NA;0;NA
NA;"Thunnus alalunga";9.99099632011768;-22.9808592095728;NA;0;NA
NA;"Thunnus alalunga";-8.21300707377165;-2.86413761541186;NA;0;NA
NA;"Thunnus alalunga";-36.5368540127271;-73.0723592868628;NA;0;NA
NA;"Thunnus alalunga";-44.017835912407;39.8635056564664;NA;0;NA
NA;"Thunnus alalunga";-4.26114424655931;-6.957162499881;NA;0;NA
NA;"Thunnus alalunga";-6.42496520497907;-42.0452148947228;NA;0;NA
NA;"Thunnus alalunga";-22.0738413107479;-2.962881798071;NA;0;NA
NA;"Thunnus alalunga";-52.0430327910075;25.6315971541445;NA;0;NA
NA;"Thunnus alalunga";-9.17480096899524;48.1764767580491;NA;0;NA
NA;"Thunnus alalunga";0.0313863999172094;-60.3248290461794;NA;0;NA
NA;"Thunnus alalunga";-31.9230532158246;-4.85226774441065;NA;0;NA
NA;"Thunnus alalunga";-14.8727046546;54.6227207359842;NA;0;NA
NA;"Thunnus alalunga";20.7228065630533;75.2292739342463;NA;0;NA
NA;"Thunnus alalunga";-30.9507240123344;21.6449419995842;NA;0;NA
NA;"Thunnus alalunga";-35.5798700276298;26.9614125527118;NA;0;NA
NA;"Thunnus alalunga";29.8593354187196;-60.8147535285629;NA;0;NA
NA;"Thunnus alalunga";-96.7498014774;22.5335013495083;NA;0;NA
NA;"Thunnus alalunga";14.4245804738063;73.0792981149595;NA;0;NA
NA;"Thunnus alalunga";-10.3128068861182;-51.023111617991;NA;0;NA
NA;"Thunnus alalunga";-67.9828840024239;-68.7734824374259;NA;0;NA
NA;"Thunnus alalunga";-35.5166517227742;31.2017426918836;NA;0;NA
NA;"Thunnus alalunga";-22.4689866414478;0.0751634889965383;NA;0;NA
NA;"Thunnus alalunga";6.11438575140906;-55.5937666962619;NA;0;NA
NA;"Thunnus alalunga";-42.1641621876368;36.1927478837797;NA;0;NA
NA;"Thunnus alalunga";-55.1842028159534;7.05521850760038;NA;0;NA
NA;"Thunnus alalunga";18.5552444429966;-35.9758590804619;NA;0;NA
NA;"Thunnus alalunga";-7.69305771016467;-5.07096724919934;NA;0;NA
NA;"Thunnus alalunga";-3.73358825053829;2.7688274726899;NA;0;NA
NA;"Thunnus alalunga";16.8681619986143;80.5050621072249;NA;0;NA
NA;"Thunnus alalunga";-40.6057303042047;29.0332616338116;NA;0;NA
NA;"Thunnus alalunga";23.2219012878326;-51.4870096342764;NA;0;NA
NA;"Thunnus alalunga";12.4888218119809;-41.5996726443977;NA;0;NA
NA;"Thunnus alalunga";-20.9165339983377;-58.3905619060417;NA;0;NA
NA;"Thunnus alalunga";-28.002233346527;-30.7263543045929;NA;0;NA
NA;"Thunnus alalunga";17.8605492079229;39.5641921518867;NA;0;NA
NA;"Thunnus alalunga";0.715838130533653;-57.3246746819334;NA;0;NA
NA;"Thunnus alalunga";29.5359164962823;-56.8814537061233;NA;0;NA
NA;"Thunnus alalunga";16.7303668992593;57.5429228183361;NA;0;NA
NA;"Thunnus alalunga";4.14289806155268;63.9621050283753;NA;0;NA
NA;"Thunnus alalunga";-22.2363466398312;-12.4925540402759;NA;0;NA
NA;"Thunnus alalunga";14.4079762283286;-34.5078946192217;NA;0;NA
NA;"Thunnus alalunga";-58.102460284692;66.0562274995975;NA;0;NA
NA;"Thunnus alalunga";0.472792547233344;-22.9939121199683;NA;0;NA
NA;"Thunnus alalunga";-17.409257626547;-28.8230724145543;NA;0;NA
NA;"Thunnus alalunga";10.7804010061705;-20.8820432368572;NA;0;NA
NA;"Thunnus alalunga";-10.7206167746717;4.33663034208311;NA;0;NA
NA;"Thunnus alalunga";30.6204810287959;31.7661125874321;NA;0;NA
NA;"Thunnus alalunga";-16.2576248791277;58.1361422639946;NA;0;NA
NA;"Thunnus alalunga";-45.1439200138374;-74.9744798883435;NA;0;NA
NA;"Thunnus alalunga";6.70544442994625;-23.8551930090508;NA;0;NA
NA;"Thunnus alalunga";-48.4061396745449;-34.3539332086977;NA;0;NA
NA;"Thunnus alalunga";-35.1368673318649;-28.6582128971629;NA;0;NA
NA;"Thunnus alalunga";29.1292670563444;-34.7035302269999;NA;0;NA
NA;"Thunnus alalunga";-17.6063291863412;-7.54250994444766;NA;0;NA
NA;"Thunnus alalunga";-40.0338672835413;-58.4615316562357;NA;0;NA
NA;"Thunnus alalunga";13.7166167137108;-31.1834702988925;NA;0;NA
NA;"Thunnus alalunga";-35.3630021762164;-30.5144436183317;NA;0;NA
NA;"Thunnus alalunga";13.2792909041859;-31.7667463202111;NA;0;NA
NA;"Thunnus alalunga";21.1067480902147;-56.2823726067497;NA;0;NA
NA;"Thunnus alalunga";-0.735267591145252;61.3839071260206;NA;0;NA
NA;"Thunnus alalunga";-36.2283061792222;47.5051920621381;NA;0;NA
NA;"Thunnus alalunga";-6.07092839254432;-51.1588428654723;NA;0;NA
NA;"Thunnus alalunga";-62.1597165356755;16.5872284574257;NA;0;NA
NA;"Thunnus alalunga";13.2013129609017;-54.1883094589831;NA;0;NA
NA;"Thunnus alalunga";-59.0264630346267;61.9473894629703;NA;0;NA
NA;"Thunnus alalunga";-23.540471072363;-75.462978451979;NA;0;NA
NA;"Thunnus alalunga";-79.7683017328752;32.7467648219249;NA;0;NA
NA;"Thunnus alalunga";-25.8049538617677;10.1224444123157;NA;0;NA
NA;"Thunnus alalunga";24.0342825543827;-36.1725313570749;NA;0;NA
NA;"Thunnus alalunga";-3.71579692966017;-34.2088933443245;NA;0;NA
NA;"Thunnus alalunga";10.8913352803702;-4.33983529589206;NA;0;NA
NA;"Thunnus alalunga";31.2283601145448;74.7175830120035;NA;0;NA
NA;"Thunnus alalunga";-91.6323170574195;20.981845477635;NA;0;NA
NA;"Thunnus alalunga";-43.8502333685111;52.6508848429522;NA;0;NA
NA;"Thunnus alalunga";5.74448194851854;-6.09641298423834;NA;0;NA
NA;"Thunnus alalunga";-21.8390402853256;-38.2462426126809;NA;0;NA
NA;"Thunnus alalunga";22.2674416069789;-46.1056815609773;NA;0;NA
NA;"Thunnus alalunga";-20.3594304783405;-9.65455803025486;NA;0;NA
NA;"Thunnus alalunga";7.82595953986327;-27.8922606735443;NA;0;NA
NA;"Thunnus alalunga";-89.4788422545946;21.3420997229728;NA;0;NA
NA;"Thunnus alalunga";14.9429150631345;73.3498403321009;NA;0;NA
NA;"Thunnus alalunga";-64.2553278574464;50.0357791414431;NA;0;NA
NA;"Thunnus alalunga";42.7680679085592;76.8082878656465;NA;0;NA
NA;"Thunnus alalunga";-14.7009238839542;-59.3813741864018;NA;0;NA
NA;"Thunnus alalunga";24.2970531843897;-36.1050324503375;NA;0;NA
NA;"Thunnus alalunga";-27.6352874345783;27.4179141202953;NA;0;NA
NA;"Thunnus alalunga";-30.2028821421737;-8.85773137241262;NA;0;NA
NA;"Thunnus alalunga";-30.4056928893329;-62.7515995273145;NA;0;NA
NA;"Thunnus alalunga";14.2702823766419;-35.7885270729824;NA;0;NA
NA;"Thunnus alalunga";24.5614610938453;34.2274730189963;NA;0;NA
NA;"Thunnus alalunga";22.5916508617246;40.1253774484937;NA;0;NA
NA;"Thunnus alalunga";-12.026779978422;42.3412885775391;NA;0;NA
NA;"Thunnus alalunga";-10.4461450403096;57.0959657700221;NA;0;NA
NA;"Thunnus alalunga";-6.89631344797932;-9.8191754715682;NA;0;NA
NA;"Thunnus alalunga";-9.52934354997729;-32.7377342926655;NA;0;NA
NA;"Thunnus alalunga";-61.4272349267539;-41.7287038828146;NA;0;NA
NA;"Thunnus alalunga";28.8616428937916;-32.64406673809;NA;0;NA
NA;"Thunnus alalunga";-35.0527239104518;-1.71878089734588;NA;0;NA
NA;"Thunnus alalunga";-1.80538535237029;-45.9183839774116;NA;0;NA
NA;"Thunnus alalunga";-60.2528917637413;-52.8347303244864;NA;0;NA
NA;"Thunnus alalunga";-82.3373528959325;26.1123395137443;NA;0;NA
NA;"Thunnus alalunga";-26.8766701784335;-46.9980155305287;NA;0;NA
NA;"Thunnus alalunga";-54.6167944148087;-44.2459077434258;NA;0;NA
NA;"Thunnus alalunga";-23.1748157264506;43.961940097086;NA;0;NA
NA;"Thunnus alalunga";-8.03778427309181;-10.3677944610077;NA;0;NA
NA;"Thunnus alalunga";-90.9975404062862;20.372950927443;NA;0;NA
NA;"Thunnus alalunga";-45.03932610821;47.1609817100864;NA;0;NA
NA;"Thunnus alalunga";-48.7954069916418;1.64671810546769;NA;0;NA
NA;"Thunnus alalunga";12.3682581003476;-30.7855304792621;NA;0;NA
NA;"Thunnus alalunga";-22.0245704025008;24.6841693162195;NA;0;NA
NA;"Thunnus alalunga";36.2529877190977;65.2439241602681;NA;0;NA
NA;"Thunnus alalunga";-1.08682918056139;-23.5750764305674;NA;0;NA
NA;"Thunnus alalunga";-40.9167467163631;64.9434728719637;NA;0;NA
NA;"Thunnus alalunga";-28.6784803809174;-14.1716281570287;NA;0;NA
NA;"Thunnus alalunga";-6.04782227738129;-48.7052303640117;NA;0;NA
NA;"Thunnus alalunga";-8.29360317928956;-24.5093577166727;NA;0;NA
NA;"Thunnus alalunga";-45.2337752549859;59.9530555659337;NA;0;NA
NA;"Thunnus alalunga";-25.488414418565;-23.4644075908826;NA;0;NA
NA;"Thunnus alalunga";-12.1665824597755;-8.6643071593702;NA;0;NA
NA;"Thunnus alalunga";-60.1620312550704;39.211279632897;NA;0;NA
NA;"Thunnus alalunga";-43.6865078085217;19.4847926036716;NA;0;NA
NA;"Thunnus alalunga";-33.1478441953786;-26.537459276759;NA;0;NA
NA;"Thunnus alalunga";-58.5521703677613;60.8481652203677;NA;0;NA
NA;"Thunnus alalunga";-11.8907732136625;-23.8408857050494;NA;0;NA
NA;"Thunnus alalunga";9.06105965961775;-67.5676873242031;NA;0;NA
NA;"Thunnus alalunga";-57.3887483750422;21.5906038887362;NA;0;NA
NA;"Thunnus alalunga";-4.25219287296009;-49.0082563914184;NA;0;NA
NA;"Thunnus alalunga";-14.0475040042198;44.4159709631742;NA;0;NA
NA;"Thunnus alalunga";56.003058957987;81.1348275335392;NA;0;NA
NA;"Thunnus alalunga";14.039744174566;-69.6152911863266;NA;0;NA
NA;"Thunnus alalunga";-18.5950232534618;49.5987608918489;NA;0;NA
NA;"Thunnus alalunga";4.16109460150894;64.4848333631446;NA;0;NA
NA;"Thunnus alalunga";23.518912796475;-41.8883666672313;NA;0;NA
NA;"Thunnus alalunga";-33.5025633142413;12.8080340832286;NA;0;NA
NA;"Thunnus alalunga";-25.675804123338;42.1230116391167;NA;0;NA
NA;"Thunnus alalunga";-0.640916213105733;3.75942006425254;NA;0;NA
NA;"Thunnus alalunga";-19.17064569361;38.6020985032399;NA;0;NA
NA;"Thunnus alalunga";-20.437875225872;-45.8518612060503;NA;0;NA
NA;"Thunnus alalunga";-4.27794071220948;-29.5131236052405;NA;0;NA
NA;"Thunnus alalunga";-13.187805116816;-4.66730188537619;NA;0;NA
NA;"Thunnus alalunga";-61.376658101697;64.9410077619094;NA;0;NA
NA;"Thunnus alalunga";-23.1538768702637;19.4302866094955;NA;0;NA
NA;"Thunnus alalunga";-78.3309001436757;14.2580929058549;NA;0;NA
NA;"Thunnus alalunga";-6.7128109930021;4.68061987628046;NA;0;NA
NA;"Thunnus alalunga";5.8107202965646;-3.9070338350156;NA;0;NA
NA;"Thunnus alalunga";-35.7033297811523;-74.4702776687571;NA;0;NA
NA;"Thunnus alalunga";-51.9716700905187;-51.7960352609221;NA;0;NA
NA;"Thunnus alalunga";19.3871086486139;39.2847023941734;NA;0;NA
NA;"Thunnus alalunga";-14.9231194632978;46.0284582141848;NA;0;NA
NA;"Thunnus alalunga";-42.3563890314763;24.2312080129668;NA;0;NA
NA;"Thunnus alalunga";5.92973157763834;-8.89891062351892;NA;0;NA
NA;"Thunnus alalunga";-3.57397237629299;-34.8491280484307;NA;0;NA
NA;"Thunnus alalunga";-36.4122028202145;-59.3143822427471;NA;0;NA
NA;"Thunnus alalunga";13.8695935397895;-39.5449695601317;NA;0;NA
NA;"Thunnus alalunga";-61.5902071592019;-46.0972245134646;NA;0;NA
NA;"Thunnus alalunga";-43.0159739732845;-70.8679125579002;NA;0;NA
NA;"Thunnus alalunga";-6.02311525940394;-24.4624082535484;NA;0;NA
NA;"Thunnus alalunga";-6.3961801824758;-37.5720091863524;NA;0;NA
NA;"Thunnus alalunga";20.6761763793242;37.1637968944193;NA;0;NA
NA;"Thunnus alalunga";-37.2052028125546;-70.5785034186015;NA;0;NA
NA;"Thunnus alalunga";-24.8443942667525;-14.2598368165783;NA;0;NA
NA;"Thunnus alalunga";26.1293355929302;32.9136551894232;NA;0;NA
NA;"Thunnus alalunga";18.0563710146793;31.8035490590207;NA;0;NA
NA;"Thunnus alalunga";26.041684056117;72.2141445583155;NA;0;NA
NA;"Thunnus alalunga";7.36666254721541;-6.04544081557571;NA;0;NA
NA;"Thunnus alalunga";-38.865636648746;0.663031963192818;NA;0;NA
NA;"Thunnus alalunga";-10.6877172776632;-13.1854525517261;NA;0;NA
NA;"Thunnus alalunga";-23.8667236926025;-8.93175061154482;NA;0;NA
NA;"Thunnus alalunga";-38.6093276439568;-39.9278702463191;NA;0;NA
NA;"Thunnus alalunga";21.127036605964;32.7977156676503;NA;0;NA
NA;"Thunnus alalunga";5.03566382762672;-35.5403583743406;NA;0;NA
NA;"Thunnus alalunga";-17.7240940893808;-14.6708034681883;NA;0;NA
NA;"Thunnus alalunga";10.4184458164215;-16.2349037077102;NA;0;NA
NA;"Thunnus alalunga";-43.8926642979702;22.762051898687;NA;0;NA
NA;"Thunnus alalunga";-68.983587969985;-67.881936157932;NA;0;NA
NA;"Thunnus alalunga";9.31428464597531;-28.7297832827477;NA;0;NA
NA;"Thunnus alalunga";-19.1499327380996;-30.8408649695289;NA;0;NA
NA;"Thunnus alalunga";14.3555427026258;44.3964408904118;NA;0;NA
NA;"Thunnus alalunga";-21.4920248821002;9.28881209376157;NA;0;NA
NA;"Thunnus alalunga";-97.07622693568;25.4454545075927;NA;0;NA
NA;"Thunnus alalunga";-9.51723576279623;-39.1266448258082;NA;0;NA
NA;"Thunnus alalunga";-17.1069389854331;-9.22594366019155;NA;0;NA
NA;"Thunnus alalunga";3.75683992247685;5.06337597633757;NA;0;NA
NA;"Thunnus alalunga";1.87908394644059;-16.0452914476727;NA;0;NA
NA;"Thunnus alalunga";-48.8875121888162;-58.5897593340478;NA;0;NA
NA;"Thunnus alalunga";-8.4890932164627;-15.5088650883053;NA;0;NA
NA;"Thunnus alalunga";-23.068899448217;-25.0335163784547;NA;0;NA
NA;"Thunnus alalunga";-29.8767656548105;33.1678692115127;NA;0;NA
NA;"Thunnus alalunga";5.33100644952068;60.5580748532636;NA;0;NA
NA;"Thunnus alalunga";7.54196208778462;-11.6013655898829;NA;0;NA
NA;"Thunnus alalunga";-26.1734231126155;-29.8373064267894;NA;0;NA
NA;"Thunnus alalunga";12.5916337633005;-36.9955288990045;NA;0;NA
NA;"Thunnus alalunga";-29.7369716969375;-51.2551095891351;NA;0;NA
NA;"Thunnus alalunga";-50.8904850379731;-50.1528052569301;NA;0;NA
NA;"Thunnus alalunga";-31.2323520758112;3.91195045169444;NA;0;NA
NA;"Thunnus alalunga";-97.3733020553387;22.6171393354268;NA;0;NA
NA;"Thunnus alalunga";5.29253762967161;3.74229313466185;NA;0;NA
NA;"Thunnus alalunga";-30.7362161694091;-40.7598999306063;NA;0;NA
NA;"Thunnus alalunga";9.88779846906306;-7.78510807910031;NA;0;NA
NA;"Thunnus alalunga";-13.692415398906;-42.0856625345777;NA;0;NA
NA;"Thunnus alalunga";11.3809750315717;-37.6095921381962;NA;0;NA
NA;"Thunnus alalunga";-20.456018750703;60.9828607831966;NA;0;NA
NA;"Thunnus alalunga";4.91966226024788;-53.4548649098661;NA;0;NA
NA;"Thunnus alalunga";-27.1790991929511;-69.2885661287211;NA;0;NA
NA;"Thunnus alalunga";0.0862699112130641;-11.8670105486389;NA;0;NA
NA;"Thunnus alalunga";25.9036901470403;38.7570349013979;NA;0;NA
NA;"Thunnus alalunga";9.4654607771558;-5.10115786682445;NA;0;NA
NA;"Thunnus alalunga";-12.8141381069845;-41.3410966731422;NA;0;NA
NA;"Thunnus alalunga";-44.0741057530689;-29.3641680432804;NA;0;NA
NA;"Thunnus alalunga";-24.1614005829894;-10.6837037546954;NA;0;NA
NA;"Thunnus alalunga";-75.4299166084276;21.7320923934722;NA;0;NA
NA;"Thunnus alalunga";-18.1465425386099;-69.4878351436013;NA;0;NA
NA;"Thunnus alalunga";-28.7736716456314;49.3722087882478;NA;0;NA
NA;"Thunnus alalunga";-27.0307780674961;-6.33705248865806;NA;0;NA
NA;"Thunnus alalunga";0.570735784545135;-13.2004890998413;NA;0;NA
NA;"Thunnus alalunga";-53.9411788346056;11.9288616885194;NA;0;NA
NA;"Thunnus alalunga";-59.6301638276709;17.4139393846084;NA;0;NA
NA;"Thunnus alalunga";-26.9138738723768;-29.9239545432792;NA;0;NA
NA;"Thunnus alalunga";3.84628123541464;-29.8972255862681;NA;0;NA
NA;"Thunnus alalunga";3.45513113752221;-4.89896347550863;NA;0;NA
NA;"Thunnus alalunga";23.5062373100412;34.2052386498906;NA;0;NA
NA;"Thunnus alalunga";-18.5614573522894;22.6598881977138;NA;0;NA
NA;"Thunnus alalunga";10.4524736881909;37.5252749796918;NA;0;NA
NA;"Thunnus alalunga";-50.3467470023008;11.5534757798635;NA;0;NA
NA;"Thunnus alalunga";-29.1018180908712;-39.5286521626114;NA;0;NA
NA;"Thunnus alalunga";-62.8738105772445;-48.359775130645;NA;0;NA
NA;"Thunnus alalunga";-1.06801080146821;36.0107815916798;NA;0;NA
NA;"Thunnus alalunga";-80.6895090396854;20.3417211162641;NA;0;NA
NA;"Thunnus alalunga";-0.660569602765525;61.2543893482071;NA;0;NA
NA;"Thunnus alalunga";-3.7591651232249;1.3460830935841;NA;0;NA
NA;"Thunnus alalunga";16.4237369847509;-68.0287824773871;NA;0;NA
NA;"Thunnus alalunga";-18.5252810503496;25.7601953609708;NA;0;NA
NA;"Thunnus alalunga";14.8511829409032;-31.4684788736736;NA;0;NA
NA;"Thunnus alalunga";-21.2233939708297;31.0701957701116;NA;0;NA
NA;"Thunnus alalunga";26.6287459085053;-39.4274548969967;NA;0;NA
NA;"Thunnus alalunga";-47.2091585527636;38.6368767794908;NA;0;NA
NA;"Thunnus alalunga";-22.2985973121328;-36.5321029444285;NA;0;NA
NA;"Thunnus alalunga";-64.0949938952293;43.7046279442068;NA;0;NA
NA;"Thunnus alalunga";-31.71933666965;32.351371549641;NA;0;NA
NA;"Thunnus alalunga";-45.1471219569996;32.3650286020099;NA;0;NA
NA;"Thunnus alalunga";-80.7305668325929;31.27175951959;NA;0;NA
NA;"Thunnus alalunga";-14.596811431133;-62.3068170830463;NA;0;NA
NA;"Thunnus alalunga";-0.825126491041819;-68.1464643866231;NA;0;NA
NA;"Thunnus alalunga";-11.1823432051606;-27.3719871667706;NA;0;NA
NA;"Thunnus alalunga";17.0713399122272;-54.3202261665524;NA;0;NA
NA;"Thunnus alalunga";19.9810561700572;33.8613775834092;NA;0;NA
NA;"Thunnus alalunga";-55.1128233620297;-65.8119872759934;NA;0;NA
NA;"Thunnus alalunga";-66.7510675056012;-50.8370543645795;NA;0;NA
NA;"Thunnus alalunga";4.33391543434341;-69.0055667049775;NA;0;NA
NA;"Thunnus alalunga";6.53309056918238;-15.3211475030973;NA;0;NA
NA;"Thunnus alalunga";-23.8667207345661;19.7354183312157;NA;0;NA
NA;"Thunnus alalunga";-12.9096155928643;37.4880155243427;NA;0;NA
NA;"Thunnus alalunga";24.9633651419986;-60.3973963514954;NA;0;NA
NA;"Thunnus alalunga";-2.33178951261034;-55.5051351594734;NA;0;NA
NA;"Thunnus alalunga";-28.9807907569725;-7.85957569537704;NA;0;NA
NA;"Thunnus alalunga";-33.9887270834259;-6.13914533086365;NA;0;NA
NA;"Thunnus alalunga";10.73486779038;-16.4585891509696;NA;0;NA
NA;"Thunnus alalunga";-91.8637068139224;24.3341582120827;NA;0;NA
NA;"Thunnus alalunga";21.6973253455686;-55.6798525971549;NA;0;NA
NA;"Thunnus alalunga";-65.5798887666469;-51.8402956169482;NA;0;NA
NA;"Thunnus alalunga";29.5891300471248;-33.4785856425801;NA;0;NA
NA;"Thunnus alalunga";-59.3105169315455;-57.5062533764481;NA;0;NA
NA;"Thunnus alalunga";-48.7254589581393;7.6092895454549;NA;0;NA
NA;"Thunnus alalunga";-91.1206295772044;24.1580885677171;NA;0;NA
NA;"Thunnus alalunga";-41.006864726957;-33.1774009649903;NA;0;NA
NA;"Thunnus alalunga";-13.3529801314121;-48.1018746325486;NA;0;NA
NA;"Thunnus alalunga";6.08176763661515;-16.5946080883637;NA;0;NA
NA;"Thunnus alalunga";11.8083938345601;-18.9995771137318;NA;0;NA
NA;"Thunnus alalunga";-7.42943969423584;-40.0761775358988;NA;0;NA
NA;"Thunnus alalunga";-90.8355570142759;20.5550289669243;NA;0;NA
NA;"Thunnus alalunga";-21.8492688772955;12.4112667417576;NA;0;NA
NA;"Thunnus alalunga";-37.3072725879935;5.34404307926608;NA;0;NA
NA;"Thunnus alalunga";-43.7085107183552;42.1043700665825;NA;0;NA
NA;"Thunnus alalunga";-60.4280652732866;44.5303077749309;NA;0;NA
NA;"Thunnus alalunga";-41.1693992796014;40.5482929396825;NA;0;NA
NA;"Thunnus alalunga";-17.6101979996308;11.5232289276064;NA;0;NA
NA;"Thunnus alalunga";-4.66936118603201;-28.8322204649885;NA;0;NA
NA;"Thunnus alalunga";-22.839138968583;5.75880810409409;NA;0;NA
NA;"Thunnus alalunga";-9.50801077276512;-60.5942159594872;NA;0;NA
NA;"Thunnus alalunga";-61.1773282124242;-51.3769453045823;NA;0;NA
NA;"Thunnus alalunga";-81.7673205864344;11.1791110457287;NA;0;NA
NA;"Thunnus alalunga";2.78606511909025;-3.6755331124027;NA;0;NA
NA;"Thunnus alalunga";8.36134232536022;-56.5519011086566;NA;0;NA
NA;"Thunnus alalunga";-66.9655748190738;-53.5718417370826;NA;0;NA
NA;"Thunnus alalunga";-16.0668409228447;-0.0802204600470845;NA;0;NA
NA;"Thunnus alalunga";12.8826409609834;-68.6453071493439;NA;0;NA
NA;"Thunnus alalunga";10.5716240779986;-6.80566533490603;NA;0;NA
NA;"Thunnus alalunga";1.49262919125055;62.8529401983672;NA;0;NA
NA;"Thunnus alalunga";-23.9140439778958;16.697779498583;NA;0;NA
NA;"Thunnus alalunga";26.3604128907202;-49.4021981291129;NA;0;NA
NA;"Thunnus alalunga";-40.2029985825352;10.1288148702888;NA;0;NA
NA;"Thunnus alalunga";9.5847397942656;-11.3038764291948;NA;0;NA
NA;"Thunnus alalunga";20.4132614041964;-61.4886742681313;NA;0;NA
NA;"Thunnus alalunga";10.2225491908972;-55.2173859757424;NA;0;NA
NA;"Thunnus alalunga";-15.9292763393696;-29.9834280999246;NA;0;NA
NA;"Thunnus alalunga";-30.8225416265235;26.8553979216344;NA;0;NA
NA;"Thunnus alalunga";2.50046418783066;-23.8935585150986;NA;0;NA
NA;"Thunnus alalunga";-2.32479501224851;-6.30881683383691;NA;0;NA
NA;"Thunnus alalunga";-30.0894722475103;-17.7600961266197;NA;0;NA
NA;"Thunnus alalunga";2.9456636473108;-45.3552940865547;NA;0;NA
NA;"Thunnus alalunga";7.38995206603958;-29.2796629267574;NA;0;NA
NA;"Thunnus alalunga";0.404232035708581;-21.0581525839828;NA;0;NA
NA;"Thunnus alalunga";26.7807538626147;-36.8158023117308;NA;0;NA
NA;"Thunnus alalunga";29.99282073169;-50.0490884094868;NA;0;NA
NA;"Thunnus alalunga";-27.6029702664099;18.9148843503579;NA;0;NA
NA;"Thunnus alalunga";-58.4141081533956;35.9447959738813;NA;0;NA
NA;"Thunnus alalunga";27.6290056601152;-40.42802555871;NA;0;NA
NA;"Thunnus alalunga";-73.8825196911374;15.7833914409454;NA;0;NA
NA;"Thunnus alalunga";-19.8346831273625;-38.7084908570009;NA;0;NA
NA;"Thunnus alalunga";-59.984690099422;-60.8860080237006;NA;0;NA
NA;"Thunnus alalunga";-5.66021362645075;-21.5690986232562;NA;0;NA
NA;"Thunnus alalunga";-92.7780539920214;20.9065005463871;NA;0;NA
NA;"Thunnus alalunga";-8.03275964977735;-21.9785118706028;NA;0;NA
NA;"Thunnus alalunga";2.38759506949736;-1.15883832592476;NA;0;NA
NA;"Thunnus alalunga";13.1281611235999;-48.9286782626769;NA;0;NA
NA;"Thunnus alalunga";15.939251418837;-49.6546696480299;NA;0;NA
NA;"Thunnus alalunga";-50.0846700757106;-64.7589711310932;NA;0;NA
NA;"Thunnus alalunga";-46.2905501349323;31.1782604406871;NA;0;NA
NA;"Thunnus alalunga";-53.5463688677982;30.7045177656181;NA;0;NA
NA;"Thunnus alalunga";-11.2026745110608;-1.19585347487121;NA;0;NA
NA;"Thunnus alalunga";9.42164352609211;38.0841499537178;NA;0;NA
NA;"Thunnus alalunga";-21.6962761581698;11.757463454731;NA;0;NA
NA;"Thunnus alalunga";-23.690042511486;48.902325330026;NA;0;NA
